Edge type	Query	Target Species	SC	Scores for target Species to SC	Connected SC	Connection score	Scores for SC to target Species
textmining	205437	1064	YLR081W	388	YBR196C	297	844
textmining	205437	26230	YLR081W	388	YDR164C	141	267
textmining	205437	67654	YLR081W	388	YDR245W	89	356
textmining	205437	684	YLR081W	388	YOR001W	112	389
textmining	205437	285732	YLR081W	388	YPL028W	93	471
textmining	205437	68472	YLR081W	388	YJL052W	191	473
textmining	205437	5271	YLR081W	388	YJL194W	57	179
textmining	205437	68472	YLR081W	388	YGR192C	371	473
textmining	205437	102591	YLR081W	388	YCR010C	230	244
textmining	205437	117342	YLR081W	388	YGR121C	67	497
textmining	205437	109159	YLR081W	388	YKL004W	446	330
textmining	205437	68078	YLR081W	388	YKL004W	446	330
textmining	205437	2774	YLR081W	388	YER003C	87	450
textmining	205437	3262	YLR081W	388	YOL157C	148	529
textmining	205437	71147	YLR081W	388	YOL157C	148	529
textmining	205437	71673	YLR081W	388	YOL157C	148	529
textmining	205437	205534	YLR081W	388	YOL157C	148	529
textmining	205437	198242	YLR081W	388	YOL157C	148	529
textmining	205437	328593	YLR081W	388	YDR502C	112	576
textmining	205437	2300	YLR081W	388	YOR005C	73	378
textmining	205437	83748	YLR081W	388	YBR080C	192	812
textmining	205437	68914	YLR081W	388	YJL153C	659	718
textmining	205437	335824	YLR081W	388	YJL153C	659	718
textmining	205437	6367	YLR081W	388	YER069W	90	1060
textmining	205437	87988	YLR081W	388	YJL121C	394	269
textmining	205437	7017	YLR081W	388	YFL053W	80	503
textmining	205437	1244	YLR081W	388	YNL021W	57	655
textmining	205437	3313	YLR081W	388	YFR053C	481	606
textmining	205437	69849	YLR081W	388	YDR328C	80	169
textmining	205437	111832	YLR081W	388	YBR020W	878	417
textmining	205437	152	YLR081W	388	YNL185C	191	176
textmining	205437	68472	YLR081W	388	YJR009C	212	473
textmining	205437	4918	YLR081W	388	YOR290C	117	1022
textmining	205437	62844	YLR081W	388	YLR362W	62	471
textmining	205437	138934	YLR081W	388	YPL153C	53	420
textmining	205437	74616	YLR081W	388	YML001W	104	265
textmining	205437	2853	YLR081W	388	YPL169C	194	247
textmining	205437	53032	YLR081W	388	YLL048C	90	1213
textmining	205437	5206	YLR081W	388	YLL048C	90	1213
textmining	205437	97253	YLR081W	388	YLL048C	90	1213
textmining	205437	74656	YLR081W	388	YDR069C	134	349
textmining	205437	107587	YLR081W	388	YKR050W	85	608
textmining	205437	767	YDR343C	388	YOR374W	80	613
textmining	205437	291711	YDR343C	388	YOR374W	80	613
textmining	205437	314464	YDR343C	388	YOR374W	80	613
textmining	205437	57088	YDR343C	388	YGR055W	96	298
textmining	205437	115	YDR343C	388	YMR108W	116	834
textmining	205437	5651	YDR343C	388	YHR104W	339	346
textmining	205437	76630	YDR343C	388	YHR104W	339	346
textmining	205437	76715	YDR343C	388	YOL073C	122	88
textmining	205437	117342	YDR343C	388	YPR138C	81	497
textmining	205437	3131	YDR343C	388	YOR047C	616	155
textmining	205437	74004	YDR343C	388	YOR101W	90	245
textmining	205437	91236	YDR343C	388	YNL219C	65	273
textmining	205437	3131	YDR343C	388	YDR277C	355	155
textmining	205437	1792	YDR343C	388	YGR256W	214	745
textmining	205437	47067	YDR343C	388	YNR001C	376	609
textmining	205437	71351	YDR343C	388	YMR096W	118	355
textmining	205437	99746	YDR343C	388	YOL086C	338	444
textmining	205437	3290	YDR343C	388	YDR287W	212	304
textmining	205437	72383	YDR343C	388	YBR010W	73	262
textmining	205437	3313	YDR343C	388	YGL253W	556	606
textmining	205437	73341	YDR343C	388	YDR001C	60	850
textmining	205437	3740	YDR343C	388	YJR159W	120	349
textmining	205437	72797	YDR343C	388	YJR159W	120	349
textmining	205437	41960	YDR343C	388	YIL107C	440	514
textmining	205437	65208	YDR343C	388	YIL147C	82	601
textmining	205437	37495	YDR343C	388	YFR019W	80	1029
textmining	205437	73715	YDR343C	388	YLR056W	83	365
textmining	205437	201837	YDR343C	388	YDR536W	150	361
textmining	205437	114515	YDR343C	388	YDR536W	150	361
textmining	205437	67749	YDR343C	388	YOL122C	191	516
textmining	205437	3320	YDR343C	388	YDR148C	170	476
textmining	205437	3917	YDR343C	388	YJL200C	110	1108
textmining	205437	72960	YDR343C	388	YIL035C	93	370
textmining	205437	299000	YDR343C	388	YEL021W	312	322
textmining	205437	73446	YDR343C	388	YGR243W	172	128
textmining	205437	3470	YDR343C	388	YPL154C	97	507
textmining	205437	107033	YDR343C	388	YJL084C	260	318
textmining	205437	3625	YDR343C	388	YJR160C	334	429
textmining	205437	154956	YDR343C	388	YJR160C	334	429
textmining	205437	89060	YDR343C	388	YJR160C	334	429
textmining	205437	76198	YDR343C	388	YJR160C	334	429
textmining	205437	31096	YDR343C	388	YJR160C	334	429
textmining	205437	82322	YDR343C	388	YJR160C	334	429
textmining	205437	73112	YDR343C	388	YJR160C	334	429
textmining	205437	73341	YDR343C	388	YBR001C	80	850
textmining	205437	215	YDR343C	388	YAL038W	352	704
textmining	205437	141489	YDR343C	388	YER133W	193	579
textmining	205437	69368	YDR343C	388	YER133W	193	579
textmining	205437	52540	YDR343C	388	YKL216W	105	59
textmining	205437	68530	YDR343C	388	YOR322C	254	235
textmining	205437	24689	YDR343C	388	YER006W	95	374
textmining	205437	626	YDR343C	388	YDL079C	112	387
textmining	205437	151	YDR343C	388	YMR118C	191	106
textmining	205437	67392	YDR343C	388	YFL039C	115	745
textmining	205437	6750	YDR343C	388	YEL011W	89	826
textmining	205437	111832	YDR343C	388	YDR009W	145	417
textmining	205437	63951	YDR343C	388	YPR080W	109	828
textmining	205437	232228	YDR343C	388	YPL204W	53	479
textmining	205437	2790	YDR343C	388	YGL205W	162	475
textmining	205437	6746	YDR343C	388	YGR194C	398	417
textmining	205437	46542	YDR343C	388	YOR307C	142	175
textmining	205437	68310	YDR343C	388	YGL115W	138	377
textmining	205437	75322	YDR343C	388	YCR012W	295	560
textmining	205437	193402	YDR343C	388	YJL005W	275	898
textmining	205437	70474	YDR343C	388	YDR497C	196	464
textmining	205437	331	YDR343C	388	YOR207C	160	1813
textmining	205437	24997	YDR343C	388	YDR180W	89	233
textmining	205437	263735	YDR343C	388	YJR040W	145	469
textmining	205437	72144	YDR343C	388	YIL155C	84	492
textmining	205437	3128	YDR343C	388	YBR117C	355	909
textmining	205437	3096	YDR343C	388	YHR005C	95	368
textmining	205437	29324	YDR343C	388	YHR005C	95	69
textmining	205437	55011	YDR343C	388	YBL057C	103	132
textmining	205437	76301	YDR343C	388	YOR153W	169	1458
textmining	205437	3600	YDR343C	388	YKR039W	448	577
textmining	205437	111440	YDR343C	388	YKR039W	448	577
textmining	205437	71643	YDR343C	388	YKR039W	448	577
textmining	205437	3262	YDR343C	388	YGR292W	255	529
textmining	205437	71147	YDR343C	388	YGR292W	255	529
textmining	205437	71673	YDR343C	388	YGR292W	255	529
textmining	205437	205534	YDR343C	388	YGR292W	255	529
textmining	205437	198242	YDR343C	388	YGR292W	255	529
textmining	205437	169754	YDR343C	388	YJR066W	100	2676
textmining	205437	117442	YDR343C	388	YJR066W	100	2676
textmining	205437	31221	YDR343C	388	YML048W	152	123
textmining	205437	67101	YDR343C	388	YBR054W	296	182
textmining	205437	5143	YDR343C	388	YBR054W	296	182
textmining	205437	80397	YDR343C	388	YML123C	296	612
textmining	205437	2180	YDR343C	388	YLR178C	90	109
textmining	205437	141125	YDR343C	388	YOL130W	190	553
textmining	205437	313744	YDR343C	388	YMR250W	74	487
textmining	205437	52874	YDR343C	388	YJL141C	83	531
textmining	205437	73771	YDR343C	388	YJL141C	83	531
textmining	205437	75007	YDR343C	388	YJR156C	175	482
textmining	205437	68377	YDR343C	388	YFR022W	450	247
textmining	205437	3860	YDR343C	388	YOL058W	96	647
textmining	205437	328593	YDR343C	388	YLR180W	110	576
textmining	205437	142956	YDR343C	388	YIL162W	482	319
textmining	205437	7397	YDR343C	388	YLL039C	53	599
textmining	205437	55904	YDR343C	388	YDR099W	113	364
textmining	205437	63905	YDR343C	388	YDR040C	390	858
textmining	205437	235588	YDR343C	388	YMR280C	297	200
textmining	205437	110315	YDR343C	388	YFL033C	390	613
textmining	205437	72383	YDR343C	388	YNL031C	72	262
textmining	205437	316	YDR343C	388	YPR160W	165	1090
textmining	205437	99746	YDR343C	388	YMR303C	392	444
textmining	205437	74842	YDR343C	388	YFL026W	83	86
textmining	205437	7134	YDR343C	388	YOR039W	138	230
textmining	205437	72728	YDR343C	388	YKL029C	96	621
textmining	205437	83866	YDR343C	388	YOL080C	449	228
textmining	205437	89420	YDR343C	388	YCL040W	540	345
textmining	205437	72320	YDR343C	388	YMR105C	97	661
textmining	205437	5189	YDR343C	388	YPR184W	351	1578
textmining	205437	27120	YDR343C	388	YCL073C	162	172
textmining	205437	3262	YDR343C	388	YBR299W	275	529
textmining	205437	71147	YDR343C	388	YBR299W	275	529
textmining	205437	71673	YDR343C	388	YBR299W	275	529
textmining	205437	205534	YDR343C	388	YBR299W	275	529
textmining	205437	198242	YDR343C	388	YBR299W	275	529
textmining	205437	4780	YDR343C	388	YDL100C	43	306
textmining	205437	169754	YDR343C	388	YKL203C	81	2676
textmining	205437	117442	YDR343C	388	YKL203C	81	2676
textmining	205437	70370	YDR343C	388	YLR134W	330	413
textmining	205437	60763	YDR343C	388	YCR084C	213	400
textmining	205437	68284	YDR343C	388	YKL035W	99	706
textmining	205437	57709	YDR343C	388	YMR246W	95	646
textmining	205437	6396	YDR343C	388	YOL120C	109	241
textmining	205437	28592	YDR343C	388	YDR178W	132	104
textmining	205437	75804	YDR343C	388	YJR121W	54	804
textmining	205437	85951	YDR343C	388	YMR092C	104	342
textmining	205437	67507	YDR343C	388	YHR186C	80	1203
textmining	205437	63905	YDR343C	388	YDR038C	396	858
textmining	205437	300852	YDR343C	388	YGR060W	272	389
textmining	205437	69651	YDR343C	388	YCL018W	193	508
textmining	205437	2195	YDR343C	388	YJR109C	190	1622
textmining	205437	99817	YDR343C	388	YDL236W	109	252
textmining	205437	4474	YDR343C	388	YDL030W	53	167
textmining	205437	76301	YDR343C	388	YDR406W	180	1458
textmining	205437	2700	YDR343C	388	YGL055W	258	463
textmining	205437	48617	YDR343C	388	YOR202W	160	297
textmining	205437	2413	YDR343C	388	YGR254W	293	662
textmining	205437	68377	YDR343C	388	YOR018W	654	247
textmining	205437	3625	YDR343C	388	YDL247W	373	429
textmining	205437	154956	YDR343C	388	YDL247W	373	429
textmining	205437	89060	YDR343C	388	YDL247W	373	429
textmining	205437	76198	YDR343C	388	YDL247W	373	429
textmining	205437	31096	YDR343C	388	YDL247W	373	429
textmining	205437	82322	YDR343C	388	YDL247W	373	429
textmining	205437	73112	YDR343C	388	YDL247W	373	429
textmining	205437	74862	YDR343C	388	YML028W	83	212
textmining	205437	30795	YDR343C	388	YBR296C	273	494
textmining	205437	106361	YDR343C	388	YDL138W	808	457
textmining	205437	4204	YDR343C	388	YDL138W	808	457
textmining	205437	7313	YDR343C	388	YDL138W	808	457
textmining	205437	73058	YDR343C	388	YDL138W	808	457
textmining	205437	205437	YDR343C	388	YHR094C	931	388
textmining	205437	4744	YDR343C	388	YDR339C	197	286
textmining	205437	4181	YDR343C	388	YHR135C	160	495
textmining	205437	3740	YDR343C	388	YDL246C	115	349
textmining	205437	72797	YDR343C	388	YDL246C	115	349
textmining	205437	3870	YDR343C	388	YGR062C	149	70
textmining	205437	72834	YDR343C	388	YFL060C	87	143
textmining	205437	38173	YDR343C	388	YIL033C	125	288
textmining	205437	6902	YDR343C	388	YKL173W	43	592
textmining	205437	75007	YDR343C	388	YDL244W	171	482
textmining	205437	72834	YDR343C	388	YMR095C	340	143
textmining	205437	209648	YDR343C	388	YBL098W	170	319
textmining	205437	63905	YDR343C	388	YDR039C	394	858
textmining	205437	73435	YDR343C	388	YMR145C	217	421
textmining	205437	3835	YDR343C	388	YER015W	109	460
textmining	205437	71969	YDR343C	388	YER015W	109	460
textmining	205437	71180	YDR343C	388	YGL255W	294	397
textmining	205437	336068	YDR343C	388	YOR341W	93	1954
textmining	205437	74004	YDR343C	388	YNL098C	190	245
textmining	205437	54569	YDR343C	388	YOR348C	117	304
textmining	205437	75854	YDR343C	388	YDL140C	72	2073
textmining	205437	1896	YDR343C	388	YLR354C	394	404
textmining	205437	69377	YDR343C	388	YJR073C	131	232
textmining	205437	247165	YDR343C	388	YKL217W	682	345
textmining	205437	103302	YDR343C	388	YKL217W	682	345
textmining	205437	106427	YDR343C	388	YLR113W	122	616
textmining	205437	73846	YDR343C	388	YHR007C	179	555
textmining	205437	1926	YDR343C	388	YML054C	109	520
textmining	205437	291737	YDR343C	388	YML054C	109	520
textmining	205437	284310	YDR343C	388	YBL015W	111	713
textmining	205437	205437	YDR343C	388	YDR345C	934	388
textmining	205437	205437	YDR343C	388	YDR342C	944	388
textmining	205437	61809	YDR343C	388	YLR303W	171	502
textmining	205437	72319	YDR343C	388	YKL060C	92	526
textmining	205437	70370	YDR343C	388	YGR087C	229	413
textmining	205437	82789	YDR343C	388	YGR271W	41	2014
textmining	205437	75163	YDR343C	388	YNL241C	111	584
textmining	205437	76551	YDR343C	388	YDR477W	538	681
textmining	205437	3128	YDR343C	388	YPR074C	107	909
textmining	205437	74417	YDR343C	388	YLR258W	172	876
textmining	205437	934	YDR343C	388	YKR097W	229	770
textmining	205437	1998	YDR343C	388	YBR021W	380	327
textmining	205437	71087	YDR343C	388	YMR058W	98	602
textmining	205437	205437	YDR343C	388	YMR011W	927	388
textmining	205437	74417	YDR343C	388	YFR015C	302	876
textmining	205437	73967	YDR343C	388	YDR167W	95	124
textmining	205437	49599	YDR343C	388	YOR244W	114	515
textmining	205437	42388	YDR343C	388	YJL166W	122	114
textmining	205437	72701	YDR343C	388	YNR016C	193	2902
textmining	205437	3740	YDR343C	388	YLR070C	340	349
textmining	205437	72797	YDR343C	388	YLR070C	340	349
textmining	205437	1596	YDR343C	388	YPL183C	56	425
textmining	205437	71088	YDR343C	388	YER145C	194	300
textmining	205437	27831	YDR343C	388	YER145C	194	300
textmining	205437	6683	YDR343C	388	YER145C	194	300
textmining	205437	246003	YDR343C	388	YIL125W	122	1401
textmining	205437	212630	YDR343C	388	YDR313C	161	141
textmining	205437	98006	YDR343C	388	YOL032W	83	104
textmining	205437	74862	YDR343C	388	YDR453C	98	212
textmining	205437	2213	YDR343C	388	YER081W	111	659
textmining	205437	6396	YDR343C	388	YNL301C	111	241
textmining	205437	72571	YDR343C	388	YLR304C	111	1207
textmining	205437	3625	YDR343C	388	YBR298C	172	429
textmining	205437	154956	YDR343C	388	YBR298C	172	429
textmining	205437	89060	YDR343C	388	YBR298C	172	429
textmining	205437	76198	YDR343C	388	YBR298C	172	429
textmining	205437	31096	YDR343C	388	YBR298C	172	429
textmining	205437	82322	YDR343C	388	YBR298C	172	429
textmining	205437	73112	YDR343C	388	YBR298C	172	429
textmining	205437	101789	YDR343C	388	YDR404C	95	201
textmining	205437	262873	YDR343C	388	YLR419W	297	670
textmining	205437	215	YDR343C	388	YOR347C	153	704
textmining	205437	92627	YDR343C	388	YPR001W	213	454
textmining	205437	1896	YDR343C	388	YGR043C	390	404
textmining	205437	65274	YDR343C	388	YJR048W	150	163
textmining	205437	4181	YDR343C	388	YNL154C	144	495
textmining	205437	767	YDR343C	388	YER073W	354	613
textmining	205437	291711	YDR343C	388	YER073W	354	613
textmining	205437	314464	YDR343C	388	YER073W	354	613
textmining	205437	114908	YDR343C	388	YPL122C	185	468
textmining	205437	151	YDR343C	388	YKL141W	112	106
textmining	205437	308829	YDR343C	388	YER125W	483	1095
textmining	205437	180753	YDR343C	388	YOR226C	52	204
textmining	205437	205437	YDR343C	388	YHR096C	878	388
textmining	205437	106361	YDR343C	388	YDL194W	895	457
textmining	205437	4204	YDR343C	388	YDL194W	895	457
textmining	205437	7313	YDR343C	388	YDL194W	895	457
textmining	205437	73058	YDR343C	388	YDL194W	895	457
textmining	205437	47067	YDR343C	388	YCR005C	83	609
textmining	205437	75007	YDR343C	388	YNL332W	297	482
textmining	205437	67910	YDR343C	388	YLR092W	379	488
textmining	205437	251549	YDR343C	388	YDL035C	396	170
textmining	205437	2413	YDR343C	388	YHR174W	220	662
textmining	205437	313340	YDR343C	388	YOR181W	73	285
textmining	205437	5784	YDR343C	388	YCR098C	114	515
textmining	205437	5229	YDR343C	388	YKL085W	80	429
textmining	205437	133475	YDR343C	388	YER020W	290	363
textmining	205437	28332	YDR343C	388	YDR011W	138	1329
textmining	205437	6120	YDR343C	388	YDR011W	138	1329
textmining	205437	70370	YDR343C	388	YLR044C	353	413
textmining	205437	332345	YDR343C	388	YHL032C	227	385
textmining	205437	6987	YDR343C	388	YPL248C	109	231
textmining	205437	101453	YDR343C	388	YFL014W	232	75
textmining	205437	1064	YDR343C	388	YBR196C	167	844
textmining	205437	74725	YDR343C	388	YLR002C	162	341
textmining	205437	205437	YDR343C	388	YHR092C	931	388
textmining	205437	73410	YDR343C	388	YDR041W	94	134
textmining	205437	68472	YDR343C	388	YJL052W	106	473
textmining	205437	68472	YDR343C	388	YGR192C	138	473
textmining	205437	87872	YDR343C	388	YBR297W	195	154
textmining	205437	117342	YDR343C	388	YGR121C	145	497
textmining	205437	72381	YDR343C	388	YJL155C	109	546
textmining	205437	6225	YDR343C	388	YKL182W	251	2406
textmining	205437	3313	YDR343C	388	YFR053C	571	606
textmining	205437	87872	YDR343C	388	YPR196W	310	154
textmining	205437	111832	YDR343C	388	YBR020W	220	417
textmining	205437	68472	YDR343C	388	YJR009C	141	473
textmining	205437	62844	YDR343C	388	YLR362W	53	471
textmining	205437	75007	YDR343C	388	YFL058W	217	482
textmining	205437	6488	YDR343C	388	YDL122W	511	196
textmining	205437	4972	YDR343C	388	YDL122W	511	196
textmining	205437	285912	YDR342C	388	YCR008W	119	487
textmining	205437	767	YDR342C	388	YOR374W	177	613
textmining	205437	291711	YDR342C	388	YOR374W	177	613
textmining	205437	314464	YDR342C	388	YOR374W	177	613
textmining	205437	115	YDR342C	388	YMR108W	227	834
textmining	205437	5651	YDR342C	388	YHR104W	699	346
textmining	205437	76630	YDR342C	388	YHR104W	699	346
textmining	205437	76715	YDR342C	388	YOL073C	117	88
textmining	205437	117342	YDR342C	388	YPR138C	170	497
textmining	205437	70762	YDR342C	388	YJR130C	112	426
textmining	205437	3131	YDR342C	388	YOR047C	610	155
textmining	205437	67101	YDR342C	388	YDR033W	196	182
textmining	205437	5143	YDR342C	388	YDR033W	196	182
textmining	205437	74004	YDR342C	388	YOR101W	80	245
textmining	205437	3131	YDR342C	388	YDR277C	340	155
textmining	205437	47067	YDR342C	388	YNR001C	276	609
textmining	205437	1540	YDR342C	388	YDR105C	297	387
textmining	205437	71351	YDR342C	388	YMR096W	113	355
textmining	205437	4197	YDR342C	388	YCR105W	191	355
textmining	205437	283125	YDR342C	388	YDR531W	236	302
textmining	205437	99746	YDR342C	388	YOL086C	446	444
textmining	205437	3290	YDR342C	388	YDR287W	445	304
textmining	205437	72383	YDR342C	388	YBR010W	45	262
textmining	205437	3313	YDR342C	388	YGL253W	610	606
textmining	205437	73341	YDR342C	388	YDR001C	57	850
textmining	205437	3740	YDR342C	388	YJR159W	485	349
textmining	205437	72797	YDR342C	388	YJR159W	485	349
textmining	205437	41960	YDR342C	388	YIL107C	297	514
textmining	205437	6386	YDR342C	388	YHR164C	96	578
textmining	205437	70474	YDR342C	388	YOL103W	114	464
textmining	205437	314768	YDR342C	388	YNL141W	48	271
textmining	205437	164418	YDR342C	388	YHR013C	44	191
textmining	205437	177423	YDR342C	388	YOR120W	129	294
textmining	205437	323906	YDR342C	388	YOR120W	129	294
textmining	205437	201837	YDR342C	388	YDR536W	356	361
textmining	205437	114515	YDR342C	388	YDR536W	356	361
textmining	205437	3320	YDR342C	388	YDR148C	229	476
textmining	205437	72960	YDR342C	388	YIL035C	90	370
textmining	205437	299000	YDR342C	388	YEL021W	515	322
textmining	205437	73446	YDR342C	388	YGR243W	291	128
textmining	205437	70534	YDR342C	388	YBR218C	100	1629
textmining	205437	97474	YDR342C	388	YBR218C	100	1629
textmining	205437	3625	YDR342C	388	YJR160C	445	429
textmining	205437	154956	YDR342C	388	YJR160C	445	429
textmining	205437	89060	YDR342C	388	YJR160C	445	429
textmining	205437	76198	YDR342C	388	YJR160C	445	429
textmining	205437	31096	YDR342C	388	YJR160C	445	429
textmining	205437	82322	YDR342C	388	YJR160C	445	429
textmining	205437	73112	YDR342C	388	YJR160C	445	429
textmining	205437	81234	YDR342C	388	YLR249W	110	1396
textmining	205437	73341	YDR342C	388	YBR001C	80	850
textmining	205437	215	YDR342C	388	YAL038W	334	704
textmining	205437	141489	YDR342C	388	YER133W	195	579
textmining	205437	69368	YDR342C	388	YER133W	195	579
textmining	205437	52540	YDR342C	388	YKL216W	83	59
textmining	205437	626	YDR342C	388	YDL079C	48	387
textmining	205437	151	YDR342C	388	YMR118C	170	106
textmining	205437	67392	YDR342C	388	YFL039C	121	745
textmining	205437	6750	YDR342C	388	YEL011W	84	826
textmining	205437	37025	YDR342C	388	YDR255C	339	107
textmining	205437	111832	YDR342C	388	YDR009W	138	417
textmining	205437	63951	YDR342C	388	YPR080W	480	828
textmining	205437	2790	YDR342C	388	YGL205W	252	475
textmining	205437	6746	YDR342C	388	YGR194C	765	417
textmining	205437	107425	YDR342C	388	YPR111W	49	504
textmining	205437	68310	YDR342C	388	YGL115W	192	377
textmining	205437	75322	YDR342C	388	YCR012W	618	560
textmining	205437	193402	YDR342C	388	YJL005W	178	898
textmining	205437	70474	YDR342C	388	YDR497C	193	464
textmining	205437	2362	YDR342C	388	YLR182W	49	251
textmining	205437	24997	YDR342C	388	YDR180W	84	233
textmining	205437	3625	YDR342C	388	YGR289C	396	429
textmining	205437	154956	YDR342C	388	YGR289C	396	429
textmining	205437	89060	YDR342C	388	YGR289C	396	429
textmining	205437	76198	YDR342C	388	YGR289C	396	429
textmining	205437	31096	YDR342C	388	YGR289C	396	429
textmining	205437	82322	YDR342C	388	YGR289C	396	429
textmining	205437	73112	YDR342C	388	YGR289C	396	429
textmining	205437	72144	YDR342C	388	YIL155C	120	492
textmining	205437	3128	YDR342C	388	YBR117C	338	909
textmining	205437	3096	YDR342C	388	YHR005C	93	368
textmining	205437	29324	YDR342C	388	YHR005C	93	69
textmining	205437	76301	YDR342C	388	YOR153W	141	1458
textmining	205437	65493	YDR342C	388	YPL031C	97	397
textmining	205437	3600	YDR342C	388	YKR039W	135	577
textmining	205437	111440	YDR342C	388	YKR039W	135	577
textmining	205437	71643	YDR342C	388	YKR039W	135	577
textmining	205437	1076	YDR342C	388	YLR048W	45	320
textmining	205437	3262	YDR342C	388	YGR292W	310	529
textmining	205437	71147	YDR342C	388	YGR292W	310	529
textmining	205437	71673	YDR342C	388	YGR292W	310	529
textmining	205437	205534	YDR342C	388	YGR292W	310	529
textmining	205437	198242	YDR342C	388	YGR292W	310	529
textmining	205437	169754	YDR342C	388	YJR066W	110	2676
textmining	205437	117442	YDR342C	388	YJR066W	110	2676
textmining	205437	101603	YDR342C	388	YPR032W	191	525
textmining	205437	6813	YDR342C	388	YBR018C	152	457
textmining	205437	2180	YDR342C	388	YLR178C	109	109
textmining	205437	313744	YDR342C	388	YMR250W	72	487
textmining	205437	69224	YDR342C	388	YJL167W	96	461
textmining	205437	52874	YDR342C	388	YJL141C	48	531
textmining	205437	73771	YDR342C	388	YJL141C	48	531
textmining	205437	3860	YDR342C	388	YOL058W	95	647
textmining	205437	57709	YDR342C	388	YOR317W	103	646
textmining	205437	142956	YDR342C	388	YIL162W	538	319
textmining	205437	63905	YDR342C	388	YDR040C	396	858
textmining	205437	7397	YDR342C	388	YLL039C	90	599
textmining	205437	235588	YDR342C	388	YMR280C	251	200
textmining	205437	110315	YDR342C	388	YFL033C	152	613
textmining	205437	79742	YDR342C	388	YNL071W	57	425
textmining	205437	72383	YDR342C	388	YNL031C	44	262
textmining	205437	316	YDR342C	388	YPR160W	131	1090
textmining	205437	70713	YDR342C	388	YDR300C	144	401
textmining	205437	99746	YDR342C	388	YMR303C	514	444
textmining	205437	7134	YDR342C	388	YOR039W	131	230
textmining	205437	83866	YDR342C	388	YOL080C	197	228
textmining	205437	89420	YDR342C	388	YCL040W	538	345
textmining	205437	72320	YDR342C	388	YMR105C	339	661
textmining	205437	5189	YDR342C	388	YPR184W	337	1578
textmining	205437	205437	YDR342C	388	YDR343C	944	388
textmining	205437	3262	YDR342C	388	YBR299W	319	529
textmining	205437	71147	YDR342C	388	YBR299W	319	529
textmining	205437	71673	YDR342C	388	YBR299W	319	529
textmining	205437	205534	YDR342C	388	YBR299W	319	529
textmining	205437	198242	YDR342C	388	YBR299W	319	529
textmining	205437	66141	YDR342C	388	YKR093W	196	452
textmining	205437	4780	YDR342C	388	YDL100C	42	306
textmining	205437	169754	YDR342C	388	YKL203C	81	2676
textmining	205437	117442	YDR342C	388	YKL203C	81	2676
textmining	205437	70370	YDR342C	388	YLR134W	276	413
textmining	205437	60763	YDR342C	388	YCR084C	350	400
textmining	205437	89607	YDR342C	388	YIL116W	259	333
textmining	205437	68284	YDR342C	388	YKL035W	81	706
textmining	205437	57709	YDR342C	388	YMR246W	192	646
textmining	205437	6396	YDR342C	388	YOL120C	102	241
textmining	205437	28592	YDR342C	388	YDR178W	160	104
textmining	205437	75804	YDR342C	388	YJR121W	53	804
textmining	205437	196787	YDR342C	388	YDR050C	312	330
textmining	205437	101999	YDR342C	388	YBL064C	83	279
textmining	205437	4575	YDR342C	388	YBL064C	83	279
textmining	205437	63905	YDR342C	388	YDR038C	355	858
textmining	205437	300852	YDR342C	388	YGR060W	310	389
textmining	205437	69651	YDR342C	388	YCL018W	233	508
textmining	205437	27794	YDR342C	388	YMR319C	196	255
textmining	205437	289621	YDR342C	388	YMR319C	196	255
textmining	205437	2195	YDR342C	388	YJR109C	170	1622
textmining	205437	99817	YDR342C	388	YDL236W	396	252
textmining	205437	2700	YDR342C	388	YGL055W	230	463
textmining	205437	48617	YDR342C	388	YOR202W	274	297
textmining	205437	2413	YDR342C	388	YGR254W	122	662
textmining	205437	3625	YDR342C	388	YDL247W	510	429
textmining	205437	154956	YDR342C	388	YDL247W	510	429
textmining	205437	89060	YDR342C	388	YDL247W	510	429
textmining	205437	76198	YDR342C	388	YDL247W	510	429
textmining	205437	31096	YDR342C	388	YDL247W	510	429
textmining	205437	82322	YDR342C	388	YDL247W	510	429
textmining	205437	73112	YDR342C	388	YDL247W	510	429
textmining	205437	74862	YDR342C	388	YML028W	81	212
textmining	205437	30795	YDR342C	388	YBR296C	310	494
textmining	205437	586	YDR342C	388	YPR165W	83	307
textmining	205437	106361	YDR342C	388	YDL138W	833	457
textmining	205437	4204	YDR342C	388	YDL138W	833	457
textmining	205437	7313	YDR342C	388	YDL138W	833	457
textmining	205437	73058	YDR342C	388	YDL138W	833	457
textmining	205437	205437	YDR342C	388	YHR094C	938	388
textmining	205437	107427	YDR342C	388	YAL030W	98	132
textmining	205437	4744	YDR342C	388	YDR339C	194	286
textmining	205437	4181	YDR342C	388	YHR135C	212	495
textmining	205437	3740	YDR342C	388	YDL246C	337	349
textmining	205437	72797	YDR342C	388	YDL246C	337	349
textmining	205437	72834	YDR342C	388	YFL060C	83	143
textmining	205437	38173	YDR342C	388	YIL033C	162	288
textmining	205437	6902	YDR342C	388	YKL173W	42	592
textmining	205437	72834	YDR342C	388	YMR095C	191	143
textmining	205437	209648	YDR342C	388	YBL098W	153	319
textmining	205437	63905	YDR342C	388	YDR039C	310	858
textmining	205437	180753	YDR342C	388	YPL135W	81	204
textmining	205437	54681	YDR342C	388	YLR411W	113	90
textmining	205437	70194	YDR342C	388	YDL131W	70	685
textmining	205437	71180	YDR342C	388	YGL255W	272	397
